# IPTS  RUN   ratio  angle_at_max intensity
15173 56587 3.826831240176059 111.665 10063426.0
13376 48986 2.4753909013686126 18.7831 4015527.0
19386 76449 2.034931945914519 25.8628 670790.0
20354 78920 1.9001615088689283 131.513 569009.0
16427 59931 2.358920538368216 32.7829 81682088.0
18019 68618 1.7720963426297676 26.0962 382860091.0
16427 59909 2.4810600673510126 32.7829 1575032.0
13326 53238 2.6757266700662927 25.513 764790.0
13326 53264 2.6264274403612236 26.0962 620779.0
13326 43511 2.146648553652123 18.5502 9437045.0
20354 78793 1.711133453520085 52.7593 1297980.0
16427 59993 3.5025368727946065 27.7339 978567.0
13376 49002 2.491717273680725 18.7831 3887307.0
14414 52151 3.1256586270597726 26.0962 6088233.0
16427 60043 3.3164354186773872 27.4996 1102424.0
16529 62525 2.451302822215678 25.7462 20811627.0
20354 79200 4.328650045452432 116.939 19942827.0
15173 56710 3.2625106502404404 111.432 14302494.0
19386 76440 2.0709542499035667 25.8628 578119.0
15173 56639 2.869700328668885 112.132 17367327.0
19386 76539 2.0149253513471694 103.202 2055161.0
20354 78491 1.7704743209900564 25.9795 1336247.0
13376 48983 2.4740790132518713 18.8994 4016263.0
16529 62476 2.4040565364412556 25.7462 20157689.0
15382 56186 2.40343080717273 31.0212 9912711.0
15382 56380 3.2945342492761585 26.9143 1354233.0
14179 51990 3.1804764141264004 25.6296 2041879.0
17806 70424 2.3498565579915507 63.8966 133321474.0
16529 62618 2.3071844148018097 25.6296 1918333.0
16427 60068 3.336812388016094 27.6167 1136324.0
16427 59939 3.5527498375542246 27.4996 988022.0
16427 60016 3.4979716951486375 27.6167 1050138.0
13376 49011 2.4635732137453235 18.8994 4074433.0
10764 33222 3.7649455722635534 129.058 6461044.0
13326 53324 2.687212372689551 26.0962 742280.0
16529 62534 2.39079351982563 25.7462 16376226.0
20354 78895 1.8453617843655257 133.392 676812.0
16427 60095 3.202609023587493 27.1483 1166720.0
16427 59825 2.6025902873622635 31.7262 1383167.0
18634 77481 2.0987565985217853 27.4996 9882327.0
16427 60255 2.4968798874824194 31.1387 1333125.0
16427 60189 2.5839993237823 31.8436 1230373.0
20354 78641 1.7262938703427915 25.8628 1745171.0
13326 53106 2.7516933644180392 25.9795 598365.0
16427 59817 2.587766643641633 32.6655 1344913.0
16529 62522 2.2969608617303447 26.0962 28892565.0
20354 78521 1.7827842488843992 25.8628 1678916.0
16427 59947 3.549378574747265 27.4996 998672.0
19386 76548 1.9841456884304836 103.202 2001916.0
13376 49046 2.353102962645741 18.8994 4555759.0
10999 39844 2.553683642094036 17.1496 17092255.0
13376 48943 2.6211589258655095 19.0158 1449204.0
19386 76496 1.9128694378952344 25.9795 7806285.0
20354 78917 1.8445314378363715 136.798 811045.0
15382 56370 3.2785076712914623 26.9143 1360853.0
20354 78613 1.7158100948131625 29.3764 1434400.0
16427 60042 3.4025862154517936 27.2653 1007650.0
16529 62548 2.5419511347744193 25.8628 28598988.0
19386 76523 2.038057834245116 103.202 2898352.0
13326 53230 2.6477733228131757 25.28 558927.0
15382 56290 2.4677807379568195 27.4996 11950103.0
15173 56633 1.9359623371544041 76.263 8590960.0
13326 43653 1.8481845535122234 105.302 13215289.0
16427 60208 2.539878492933155 31.3737 1265770.0
15382 56347 3.262152340411071 27.1483 1353587.0
19355 75712 4.857977001947531 15.51 558656.0
15382 56367 3.3243351078650267 26.9143 1345895.0
20354 78934 1.843037681258961 69.9997 698862.0
13376 49039 2.3435771452962135 18.6666 4676254.0
20354 78969 1.8161315013969153 131.396 783870.0
20354 78795 1.7251636752834192 26.0962 1317395.0
16427 59848 2.5784901582432846 32.9002 1437091.0
15382 56181 2.368295786965831 27.3824 9947700.0
16427 60212 2.5143085742115185 31.2562 1207353.0
13326 53262 2.6159341543510695 25.8628 503359.0
15382 56172 2.3899854047694933 31.0212 9933382.0
20354 78511 1.7761856696332539 29.259 1148233.0
20354 78818 1.7585699609945584 52.6425 1245980.0
20354 78501 1.78356716789856 29.1416 1191797.0
20354 78551 1.7624083953041307 25.9795 1387347.0
20354 79020 1.716065699296295 129.641 136386301.0
10764 33282 1.967246013790782 132.804 14495915.0
20354 78998 1.8060854052570516 131.396 801590.0
10999 39916 2.596760472229017 17.1496 20722403.0
15382 56281 2.4567997828468973 27.3824 11343149.0
15382 56308 2.4693022694458624 27.4996 12287537.0
15382 56329 2.504715063718776 27.3824 12967057.0
18019 68614 1.8174532655631639 29.7288 326862396.0
19355 75735 4.298591512490854 15.6273 688824.0
16529 62539 1.8355057099873553 138.555 5534338.0
16525 58253 1.8675073970097906 26.213 102147695.0
14179 52019 3.0185554991697225 25.7462 27508880.0
19386 76537 2.047535392979092 103.085 2334997.0
20354 78486 1.7571678996153253 25.9795 1511147.0
15382 56362 3.2590005333867706 27.3824 1357364.0
19386 72748 1.8434345142305202 26.0962 35780140.0
16529 62632 2.4093934431667736 25.9795 1989558.0
16427 60217 2.5177374149164633 31.1387 1236285.0
20354 78550 1.7379127611491996 26.0962 1677968.0
20354 78736 1.79783512266738 52.7593 1221963.0
20354 78936 1.8129080582074033 136.564 739631.0
16529 62560 1.998191534611204 155.215 10029498.0
13326 53269 2.5499232715193036 26.5635 502421.0
14414 52132 2.6006224921716417 25.9795 6355100.0
15173 56728 3.25812429455896 111.316 13787474.0
13376 49048 2.37055362579479 18.6666 4600743.0
15173 56680 2.818923206296916 112.132 15817013.0
10999 39874 3.276231734551744 17.1496 9243956.0
13326 53254 2.653101549866453 25.7462 660444.0
19386 76502 1.9117931888490236 25.8628 7477121.0
20354 78932 1.9588135515780096 129.408 350188.0
13326 53399 2.642702845215223 25.6296 686521.0
20354 78953 1.9265337698299392 133.157 602372.0
15173 56692 1.712889034783743 134.919 35715219.0
13326 53341 2.698602430331362 25.9795 619504.0
13376 49041 2.3200461331486975 26.3298 4640481.0
16427 60109 2.8858784792018644 27.2653 1216335.0
20354 78834 1.8569365890052498 52.6425 911435.0
16529 62552 2.23563066552135 26.213 22081816.0
10999 40066 5.3392889038299645 17.0326 8549139.0
19355 75698 3.05461081141715 15.51 980630.0
13326 53366 2.6421911025483418 25.28 823202.0
20354 78530 1.7732036800977662 29.259 1500721.0
13326 53415 2.6385454388952763 25.8628 650588.0
13326 53314 2.795269949583143 25.8628 335007.0
20354 78898 1.8927551200507267 135.037 611908.0
13326 53166 2.7385320236644772 25.7462 636904.0
20354 78915 1.903318574051301 129.641 574102.0
13326 48405 3.121161463796677 15.3927 4244196.0
10999 40054 5.542347387011637 17.0326 8314905.0
16427 60219 2.5075756276246866 31.2562 1282534.0
13326 53119 2.813667664481045 26.0962 236851.0
13326 53199 2.780700301876218 25.8628 235527.0
14179 51970 2.4773599477453256 94.0653 503687.0
20354 78968 1.7855623895831971 69.8829 794716.0
13376 48911 2.9122978067714977 18.7831 2449266.0
13376 49040 2.3746103891777124 18.7831 4652399.0
16427 59819 2.7143861804487104 31.8436 1393504.0
16427 60192 2.5397577427644036 31.8436 1183040.0
20354 78512 1.7688648600349595 26.0962 1611581.0
16427 60122 2.8040905138486516 27.6167 1213295.0
16427 60044 3.4261496207392357 27.6167 1045323.0
20354 78463 1.812589514317386 25.8628 1631024.0
15382 56279 2.441189653688479 27.2653 11630309.0
16427 59905 2.4946282235083808 32.7829 1525473.0
15173 56715 3.2691110244277324 111.432 14094718.0
14179 51917 3.8409967447750475 25.3965 901013.0
20354 78603 1.7610964836322989 25.9795 1079779.0
13326 53146 2.7494954358438757 26.213 552457.0
13326 48690 2.142148918249982 15.3927 7661613.0
16427 59935 2.445039151816414 31.3737 79228508.0
20354 78773 1.824436270095326 52.5257 904999.0
19386 76490 1.9068807136192552 26.0962 7898890.0
15173 56643 2.8683775443648574 111.898 17243547.0
20354 78852 1.8747407789910961 132.922 606143.0
10764 33246 1.9189110105220413 136.211 14568846.0
19355 75720 2.968764488984578 15.3927 1186246.0
13376 49001 2.443807504257876 18.8994 3924492.0
15173 56732 3.2772171141088635 111.316 13644742.0
16427 59854 2.6285356105771984 31.7262 1361646.0
16529 62565 2.3983251181973646 25.7462 1988200.0
20354 78712 1.9389723158012506 52.5257 643544.0
20354 78473 1.8053292294923224 26.0962 1734960.0
20354 78989 1.8044337616665835 135.037 760934.0
16427 60211 2.538939793187212 33.7211 1253114.0
16427 59879 2.489628270618654 31.8436 1430234.0
16427 59930 2.417069760155345 27.6167 1551129.0
19386 76513 1.9549254367953244 63.0743 5106339.0
13376 48949 2.6388294298509627 18.7831 3202952.0
20354 78573 1.7412022225963968 25.9795 1342214.0
16427 59855 2.6720828059817916 31.8436 1307635.0
14179 51910 3.882111807893345 25.28 896502.0
10764 33267 2.8011366307662806 105.999 12932080.0
20354 78894 1.8828760206987398 129.408 572402.0
13376 43509 1.9554718084212015 60.3807 25246635.0
16427 59942 3.5556928056823542 27.7339 1004654.0
16427 60276 2.29603876481525 29.7288 1352154.0
19355 75695 3.0637222599631917 15.6273 981839.0
20354 78954 1.8063589708507701 133.157 760123.0
10999 40069 5.197941790079547 17.0326 8538682.0
14179 51957 1.939257932805814 78.8266 4284329.0
19386 76456 1.949300828354943 62.6049 758612.0
13376 49043 2.3374676427055423 18.7831 4633422.0
13326 53148 2.7820755746952144 26.0962 412175.0
15382 56166 2.372878731802221 27.2653 9378411.0
16427 60203 2.4893865183327493 31.1387 1221748.0
14179 52010 2.9909306459639864 25.9795 2318798.0
15382 56212 2.4006031641568844 27.3824 10387222.0
20354 78975 1.789099415095135 136.564 854156.0
16529 62484 2.319232235545669 25.7462 15596398.0
13376 49014 2.4485874548202236 18.8994 4264076.0
20354 78541 1.7564385125884816 25.9795 1628870.0
16529 62490 2.078173035316312 26.7973 8479113.0
20354 78914 1.833499699164683 129.408 726311.0
19386 72729 1.8205121020827606 26.0962 33548936.0
16427 60183 2.5209682953966457 32.9002 1250197.0
16427 59969 3.3959871384973117 27.6167 1100960.0
16427 60259 2.505334348770276 31.2562 1361647.0
18634 77483 2.085627097552606 27.3824 59540521.0
13326 53160 2.8198544713463556 26.5635 139354.0
16427 59966 3.487795330681649 27.4996 1093393.0
20354 78537 1.8122896932251298 25.9795 1240747.0
16427 60059 3.284061473066351 27.6167 1161224.0
15382 56159 2.371144833429243 27.2653 9404652.0
20354 78999 1.8514148793972902 135.037 790032.0
20354 78788 1.7783752241143116 52.6425 1158449.0
16427 60272 2.3727750755300394 33.4867 1354428.0
14179 51936 2.1493836284425187 93.8328 8000937.0
16529 62499 2.3260012559054872 29.8463 12411762.0
20354 78636 1.721787781372644 29.3764 1741063.0
16427 59794 2.6577772439110103 31.8436 1232101.0
20354 78857 1.801335822467927 129.524 678683.0
16427 60058 3.3008508876213885 27.2653 1122945.0
15173 56628 4.093788617676476 111.432 9925021.0
20354 78847 1.8350002761239361 136.798 669989.0
19386 76514 1.994137415755556 62.9569 4945430.0
15382 56369 3.2931081386770122 27.2653 1352726.0
19386 72706 1.8253587103843336 26.0962 66526301.0
20354 78759 1.8128940483706006 52.7593 1088223.0
18019 68605 1.7738408807588095 26.0962 412691234.0
14414 52163 3.229110333451524 26.213 5838030.0
16427 60232 2.519999259415262 31.2562 1296273.0
15173 56681 2.84449728680977 112.132 15718028.0
19386 72740 1.809566966679194 26.213 34106798.0
16427 59984 3.3327923127831167 27.6167 1128731.0
16427 60270 2.3550917740581125 31.2562 1331422.0
19386 72746 1.8341279971268416 26.0962 36236079.0
19386 76510 1.966586951795561 62.9569 1770895.0
13376 49045 2.3228987962590577 26.213 4632309.0
20354 78731 1.7507598490449339 52.5257 1241694.0
19386 76509 1.9599513408451472 63.0743 5591548.0
13326 53191 2.77291978933183 28.4374 145442.0
14414 52172 1.8755891237603088 79.6459 42447575.0
15173 56602 4.003096096475504 111.549 10724795.0
20354 78574 1.720475293435734 25.8628 1511319.0
20354 78728 1.8914238946836852 52.6425 861405.0
20354 78940 1.8231797553275453 69.8829 729792.0
16529 62624 2.3548044841885325 25.7462 2026409.0
16525 58252 1.7707273986033516 26.5635 135703450.0
15173 56638 2.870170118901992 112.015 17749997.0
16427 60040 3.405658776168326 27.4996 1131234.0
10764 33226 2.364930376049634 136.329 9526535.0
19386 76567 2.2078410364444854 118.819 912813.0
14179 51949 2.173888627523323 93.7167 7979458.0
18634 77498 2.008110995428192 27.4996 214268645.0
15173 56597 4.013509215003962 111.432 10940310.0
15173 56682 2.8277445498064084 112.132 15668526.0
10764 33290 3.0511218559180104 128.941 11684611.0
10999 39920 2.7075128708084235 17.0326 361403872.0
15382 56218 2.394707440941202 27.2653 10570652.0
10764 33225 2.417270215689231 139.605 9418180.0
16427 60175 2.5880161171890355 32.9002 1190282.0
20354 78766 1.8846893802935651 52.5257 782790.0
13376 48973 2.5106974570865304 18.8994 3809410.0
15173 56595 4.013648637487054 111.549 11017510.0
20354 78584 1.7557900338191816 29.4939 1274129.0
16427 59792 2.6393391111062954 32.6655 1292078.0
20354 78457 1.8004952457953056 25.9795 1419901.0
16529 62605 2.1068119884870335 59.681 1775737.0
20354 78643 1.7173915154182742 26.0962 1853904.0
19355 75670 2.9349679331765826 15.6273 546515.0
10764 33242 2.445564860657539 105.999 13664069.0
13326 43797 1.802630955034297 105.302 15627177.0
20354 79000 1.7895673405967334 129.408 810915.0
19386 76525 2.036182009402893 103.085 2749792.0
20354 78951 1.8444658301962322 69.8829 741927.0
20354 78591 1.7490897209030918 25.8628 1686296.0
16427 59967 3.451165767839998 27.4996 1046735.0
15173 56703 3.2365742343234465 111.432 14658866.0
13376 48994 2.4091498137716627 18.7831 3898440.0
10999 39905 2.701201956632417 16.9156 19657448.0
16529 62477 2.419283981310153 25.7462 20214612.0
16427 60206 2.465774187927442 31.7262 1199431.0
20354 78724 1.9038770764466042 52.6425 958970.0
10999 39869 3.309629857873145 16.9156 9106583.0
14414 52152 3.0986069044832107 26.0962 6015309.0
10764 33275 2.544967094967013 105.999 12833751.0
19386 76480 1.921070568625991 26.0962 8528365.0
15382 56304 2.465948984426487 27.3824 12243673.0
16427 59797 2.7004965394400897 32.6655 1340679.0
16529 62475 2.396456270723133 25.7462 20139631.0
13326 53379 2.651225742886019 25.6296 590703.0
20354 78813 1.710302073118132 52.876 1398039.0
20354 78809 1.7680817400128177 52.6425 1198336.0
10764 33298 2.0907963895462816 132.57 12604510.0
13326 53212 2.678742056504096 25.7462 522440.0
16529 62482 2.310092634566325 25.7462 15527789.0
14179 52000 3.097148308259792 25.6296 2296777.0
20354 78753 1.7298633296378505 26.0962 1279941.0
13326 53242 2.6057796785157747 26.3298 517226.0
16427 60225 2.518555368762937 31.1387 1311615.0
15173 56694 3.2486512113306727 111.432 16391189.0
10764 33294 2.9670026124277578 129.058 11331988.0
10999 39875 3.2587929316017217 17.0326 9244414.0
16427 59866 2.547102813362855 31.7262 1495399.0
16427 59846 2.567862437551496 31.8436 1396951.0
20354 78871 1.926847932269619 69.8829 491360.0
15382 56266 2.4499242770848317 27.3824 11501142.0
19386 76578 1.989246820608152 103.085 1707402.0
20354 78624 1.82393689610848 25.9795 1059586.0
13326 53129 2.796011911985736 26.6804 321357.0
20354 78626 1.7026715662279903 52.6425 1716072.0
15382 56378 3.2907137081234725 27.3824 1346727.0
10764 33263 2.0491287130200857 18.4337 798474.0
15173 56636 2.8707851477483484 111.898 18715573.0
16427 60197 2.535228822973702 33.2522 1239539.0
20354 78681 1.7598560370623153 52.7593 1056383.0
13376 48897 2.961156617795369 19.1321 2290506.0
15173 56604 4.009678930985026 111.432 10693433.0
16427 59851 2.553206645780468 31.7262 1410820.0
20354 78497 1.8483580736965919 25.9795 966639.0
20354 79009 1.8002808641301578 131.279 824598.0
19386 76503 1.922167908645627 25.9795 7486976.0
16427 60214 2.523533630990442 33.2522 1258943.0
10999 39828 2.735546910898057 17.0326 15756424.0
16427 60147 2.684888818514601 32.7829 1067309.0
19386 76569 2.209580189756142 118.701 941735.0
19355 75731 4.314338685211376 15.6273 682315.0
19355 75719 2.9421750384983896 15.51 1182517.0
16427 59945 3.537346292219299 27.3824 1005642.0
20354 78703 1.9409704198436595 52.6425 780219.0
20354 78987 1.836958463113415 131.396 688665.0
13326 53210 2.7094740474631465 26.0962 452056.0
16529 62610 2.0825297209183113 58.983 1798649.0
20354 78657 1.7561182886990663 52.7593 1214351.0
13326 53323 2.777122943507014 25.9795 597437.0
14414 52136 2.6222831050228312 25.7462 6290775.0
13326 53185 2.6520679833089837 26.213 475705.0
14414 52165 3.2472497946230368 26.213 174709225.0
13376 49008 2.4379714697799897 19.0158 3939542.0
15173 56747 3.109809151706226 87.2657 7736459.0
15173 56609 4.028293892764845 111.665 10511385.0
20354 78798 1.967709961701676 52.6425 555899.0
10764 33261 2.050224089174701 18.6666 789641.0
13376 48940 2.6897328284379496 18.5502 2969328.0
13326 53143 2.6795468433353933 25.513 579314.0
20354 78867 1.9437950944291627 70.1165 455156.0
16427 60011 3.379265097922613 27.3824 1082947.0
10999 39886 3.1611698651018667 16.9156 9670927.0
16427 59913 2.4159935668334525 32.6655 1510920.0
20354 78789 1.7680939070256427 52.7593 1087203.0
10764 33240 2.665454447090736 105.999 14306814.0
20354 78889 1.8653256287678976 133.157 679424.0
19355 75732 4.389993022674115 15.51 683643.0
19386 72728 1.8093696308354301 26.0962 31715828.0
15173 56697 3.238473529939535 111.432 15013226.0
19386 76566 2.1398480685733863 66.8355 910674.0
16427 59953 3.4545747395369735 27.4996 1061667.0
16427 59957 3.447661414191601 27.4996 1078793.0
20354 78561 1.7734055493540102 25.8628 1797939.0
15382 56249 2.407451578503805 27.3824 11224870.0
20354 78611 1.6857196362342912 25.9795 1804898.0
10764 33211 2.3463434992708505 136.094 57455301.0
20354 78906 1.8204012273808505 69.9997 678518.0
13326 53410 2.5950378056364767 26.0962 488816.0
16427 59810 2.6621076233183856 31.8436 1324620.0
10999 40076 5.1932539325387035 17.0326 160773370.0
20354 78933 1.855738903871646 129.758 721941.0
13376 49038 2.3616474913159666 18.8994 4684747.0
16427 59886 2.476926940702107 32.6655 1453340.0
20354 78866 1.8194748343225624 129.408 699703.0
15173 56665 2.8848689278153863 111.665 16481033.0
14179 51987 3.2186147106498306 25.6296 2174044.0
16529 62622 2.3433773104548314 25.8628 1872034.0
20354 78716 1.7643722166186924 52.6425 1193692.0
16529 62572 2.38136119575068 25.8628 1949771.0
13376 48951 2.628704168451229 19.0158 3259436.0
19386 76572 2.022269335514729 103.085 1685771.0
19386 76444 2.1127219319030153 25.9795 616180.0
13326 53138 2.687363263988211 26.3298 483139.0
19386 76511 1.9327825725445436 63.1918 3543099.0
16427 60186 2.568378347552718 31.2562 1245014.0
16427 60195 2.566976163415583 32.9002 1230923.0
16427 59925 2.4781430152160757 32.6655 1635770.0
13376 48948 2.630754196201967 18.7831 3204922.0
20354 78474 1.8437831097340613 25.8628 1621502.0
19386 76575 2.0145748044580083 103.202 1691069.0
20354 78816 1.8054288288201488 52.876 1245462.0
18019 68610 1.7642122454340423 95.3469 368690843.0
16427 60158 2.637281967143253 33.0176 1173275.0
13376 48966 2.5496743303823224 18.7831 3590295.0
20354 78851 1.85089344498472 133.274 669823.0
19386 72713 1.8258193387492672 26.0962 66494414.0
16427 60007 3.5239542515334876 27.2653 1011094.0
20354 78957 1.7953310929069273 129.291 772472.0
16427 60088 3.261357771835783 27.4996 1112234.0
10999 39822 2.7922044094045315 17.2665 15809527.0
10999 39900 2.7644576074461447 17.0326 19405908.0
16427 60039 3.3867438333389575 27.6167 1096501.0
20354 78663 1.7844516850041712 52.7593 1334151.0
16427 60233 2.5426169164422063 31.3737 1298299.0
15173 56619 4.081413057892643 111.432 10180050.0
10999 39870 3.3088347564043663 17.0326 9144191.0
20354 78997 1.8549510532371936 136.446 864715.0
20354 78904 1.812502132984472 135.037 791145.0
20354 78902 1.8206306449057204 131.045 599545.0
10999 39884 3.185791949880078 16.9156 9785171.0
20354 79002 1.829276637717791 131.513 648845.0
20354 78707 1.825729554805445 52.7593 1169309.0
10999 39832 2.6582371708113244 17.0326 16435977.0
15382 56231 2.4099424314542226 27.4996 10910993.0
15382 56306 2.4701204115037694 27.3824 12338356.0
10764 33266 2.826368530285669 111.432 178217722.0
16427 60180 2.5803600353588716 33.4867 1228546.0
13376 48952 2.594333835698136 18.8994 3289774.0
18019 68613 1.8189276897598843 29.7288 326804004.0
20354 78805 1.7974544775351353 52.4088 1311715.0
10999 39819 2.606885169877699 17.0326 338853571.0
13376 48937 2.7116826440599597 18.8994 2932581.0
16529 62559 1.9955875044376976 155.215 10058707.0
19386 76448 2.081121258763122 25.9795 665288.0
16427 60074 3.2686379505934853 27.4996 1090423.0
13326 53313 2.6886094703546775 25.6296 510266.0
16427 60176 2.560620716763796 32.9002 1170260.0
19386 76492 1.9814249344139407 25.9795 7351791.0
16427 60045 3.4644976473922107 27.6167 1069239.0
15382 56256 2.430996644487109 27.3824 11284415.0
16427 60151 2.726696365570335 33.0176 1139436.0
19386 76483 1.9162768734950097 25.9795 8320652.0
15173 56644 2.8585280227382523 111.898 17190415.0
16427 59977 3.4507390842211407 27.4996 1099807.0
16427 59901 2.500085949515969 32.6655 1547420.0
20354 78967 1.7833191700304512 136.564 847260.0
16427 60118 2.8046024754937044 27.3824 1208567.0
20354 79021 1.7155707286552766 129.524 134934122.0
20354 78938 1.8182826822852787 129.641 794949.0
20354 79017 1.913288744897196 69.9997 508054.0
16529 62517 2.5559873647168008 25.7462 36586121.0
16427 60230 2.5201830987834284 31.1387 1321254.0
13376 48993 2.472003782049865 18.7831 3889954.0
20354 78924 1.8319776099217884 69.8829 702454.0
19386 76475 1.9495954284187207 25.9795 8441893.0
16427 60000 3.603684052886055 27.4996 934840.0
16529 62604 2.056183033272621 58.983 1727817.0
14414 52182 2.03883181938371 102.968 49546893.0
15382 56253 2.424714571280297 31.1387 11237832.0
10999 39887 2.583195725171937 17.1496 382259304.0
15173 56675 2.8742038005718586 111.898 16313124.0
10764 33278 2.003713071762167 132.804 14415019.0
20354 78735 1.8174865345257554 52.6425 965989.0
14179 51919 3.798393333473473 25.513 903859.0
15382 56330 2.4808941631951162 27.4996 12977631.0
20354 78499 1.782418845159437 25.8628 1166135.0
15382 56167 2.3681948543636135 27.3824 9346016.0
16427 60104 3.1361606075628283 27.3824 1192173.0
20354 78840 1.7640518636450002 52.6425 1373679.0
19355 75705 2.99393919852324 15.51 992443.0
15382 56349 3.2891391547871667 27.1483 1352961.0
16427 59815 2.642848309227398 31.8436 1350359.0
10999 39864 3.43118007653857 17.0326 8620229.0
20354 79016 1.8487938549324119 131.396 860137.0
10764 33210 2.3357790798941607 136.094 57323601.0
19355 75671 2.903941573284273 15.51 538110.0
16427 60073 3.2939320972149617 27.3824 1126699.0
20354 78576 1.7248524737575013 25.7462 1601410.0
13376 49031 2.3695410835314954 18.7831 4738967.0
10764 33303 1.8887995485289693 129.174 73200710.0
10764 33300 2.0669575541853975 136.446 12647042.0
16529 62582 2.336224162174104 25.7462 1937276.0
10999 40048 5.779713660037819 16.9156 7989524.0
16427 60137 2.6618661557975827 32.9002 5908885.0
16427 60173 2.644604059109599 33.0176 1235197.0
20354 78704 1.8541377284009812 52.6425 1192913.0
16427 60080 3.286882710031328 27.6167 1153935.0
13376 48902 2.927294121008495 18.8994 2309937.0
14414 52142 2.70296279428268 25.6296 6231381.0
16427 60144 2.7597963164722072 33.1349 1117027.0
16529 62545 2.5452775400606287 25.7462 28386911.0
13376 48930 2.819898927960668 18.5502 2734881.0
15382 56190 2.399793081849137 27.3824 10354819.0
10999 39840 2.5812889566882236 16.9156 16952641.0
20354 78545 1.7782527841170939 25.9795 1538459.0
10764 33293 2.995195133414677 129.058 163263222.0
13326 53100 2.6425022363538133 26.5635 338721.0
16529 62468 1.8082145465392359 88.6621 9795842.0
16529 62511 1.8942120468972512 154.981 9452409.0
13376 49053 2.359956458864256 18.7831 4572228.0
18634 77496 2.2580984861505593 27.3824 171067342.0
16427 60215 2.555144714118853 31.3737 1255959.0
18019 68604 1.7693130638138417 26.213 29773901.0
18634 77476 2.0924568055179673 26.5635 395363.0
15382 56350 3.3007204652514748 27.1483 1352043.0
15382 56232 2.3938089340630064 27.4996 10844853.0
15382 56246 2.4427941172127134 27.4996 11173003.0
19386 76486 1.908975654230062 25.9795 4209643.0
16529 62473 2.4142110158285064 25.7462 20179036.0
15173 56632 4.075058869242163 111.549 9820918.0
10999 39851 3.1913867218182883 17.0326 173524060.0
16427 60066 3.383423369599669 27.3824 1151573.0
15382 56317 2.467260544231151 27.4996 12429498.0
20354 78733 1.7844507427271599 52.7593 1202797.0
10764 33284 2.0635730860898933 136.329 116474462.0
13326 53252 2.617772202781005 30.0812 420927.0
20354 78869 1.9197378671529224 138.555 700866.0
20354 78679 1.8541153292323636 52.7593 995862.0
13326 53105 2.9278739979129083 25.8628 370851.0
16427 59843 2.7181080475619805 31.8436 1379337.0
20354 78585 1.755948137240923 25.7462 1416662.0
13376 48990 2.452630934075643 18.7831 3950194.0
18019 68627 1.7685907217661707 61.4328 443324934.0
15382 56377 3.299020471624773 26.9143 1350650.0
10999 39860 3.476597110542783 16.9156 8798123.0
13326 53180 2.7924257207393843 26.3298 448914.0
15382 56270 2.4405238074567284 27.4996 11725759.0
20354 78829 1.8978696884713893 52.6425 789462.0
20354 78458 1.796132137116142 25.9795 1513549.0
15173 56667 2.8735235662642524 111.898 16462134.0
16427 59858 2.607066908175822 31.8436 1446460.0
13376 49003 2.497456369213963 18.7831 3837428.0
13376 48967 2.5638952128641916 18.7831 3671214.0
13376 49017 2.399204181195834 18.8994 4369085.0
13326 53331 2.7146194395536796 25.6296 377128.0
16529 62483 2.3157309247459312 25.6296 15561431.0
14179 51930 3.6173085812752217 25.28 992941.0
16427 60278 2.339586376066672 33.4867 1384446.0
16427 59991 3.5651944678607497 27.3824 1007133.0
16427 60128 2.710675240239311 27.1483 1260618.0
13326 53208 2.686650992009032 26.213 386186.0
20354 78470 1.7595267036774196 25.9795 1383742.0
18634 77487 1.9682785679613966 102.851 79140185.0
19386 76582 2.0227527048406118 103.202 1788183.0
16427 60227 2.548964999480611 31.3737 1270724.0
16427 60231 2.6028157429553413 31.1387 1320362.0
16427 59867 2.557042623558866 31.8436 1488238.0
14179 51913 3.791415002292311 25.28 850670.0
19386 76472 1.9228316451038414 25.7462 8758979.0
15173 56621 4.036208416313177 111.432 10118421.0
19386 76561 2.18001839479865 118.819 881771.0
14414 52159 3.149329385839354 26.0962 6067647.0
20354 78744 1.8236618176435926 52.6425 1074237.0
16427 60157 2.678084913455075 32.9002 1142528.0
20354 78952 2.0911155392503367 129.408 312647.0
16427 60182 2.587205361754665 31.2562 1190655.0
19386 76562 2.2396992191905323 118.819 904446.0
16427 59951 3.508568557482896 27.2653 1052861.0
10764 33271 2.725639286724289 105.999 13217778.0
10999 39902 2.7556080352570858 17.0326 19956499.0
20354 78912 1.7882995139417768 136.915 752379.0
19355 75742 4.459153496265424 15.51 679997.0
16427 60117 2.8103967460763557 27.6167 1234694.0
20354 78661 1.7535344738067404 27.3824 1492655.0
10999 39814 2.5274862644537808 17.1496 353018360.0
15382 56274 2.437287489012349 27.4996 11486759.0
10999 40070 5.236311684550069 17.0326 8645074.0
14179 51966 2.472160708124482 93.7167 10503464.0
20354 78765 1.8505613376106107 52.6425 908366.0
19355 75702 3.1481669307976756 15.51 993825.0
13326 53227 2.675853676153538 25.7462 456877.0
19386 76583 2.0122930696536203 103.202 1782061.0
10764 33213 4.41929382376535 129.291 83261992.0
15382 56282 2.4640974284420016 27.4996 11768391.0
20354 78900 1.8351443464314356 136.798 748200.0
15173 56648 2.860851096243267 112.015 17014198.0
16427 59946 3.545933859368777 27.6167 1046951.0
16529 62602 2.176698772207294 58.983 1617374.0
16529 62616 2.222018788482361 26.213 1864653.0
13326 53407 2.768930463456464 25.7462 497954.0
